max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, 3357927¤, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5216879, 5221721  5225627  5230148  5230698  5230816  5230938  5231065  5231189  5231312  5231433  5232569  5233006  5233113  5233266  5235091  5235782  5236003  5236143  5236431  5236661  5236793  5237373  5237572  5237710  5237839  5238269  5238377  5240198  5240434  5240545  5241013  5241174  5241663  5241889  5242047  5242156  5242502  5242627  5242757  5242887  5243422  5244583  5245085  5245214  5245728  5245860  5245993  5246898  5247046  5247189  5247709  5247824  5248122  5248595  5248829  5248980  5249131  5249287  5250141  5250259  5250391  5250534  5250669  5250976  5251404, , , 5227574, 5228293, 5220904  5220990  5221087  5225355  5229934, 5220928  5221023  5221875  5226147  5252392, 5217511, 5217511, 5217512, 5227576, 5227580, 5227731  5227734, 5228297, R, 5229941, 5229945, 5252404, 0, 0, 0, 0, 0, 5252475, 5252487, L4:R6, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5266930  5267052  5267258  5267452  5267590  5267725, 5253190  5253529  5254223  5254344  5254483  5254866  5255759  5255885  5256183  5256345  5256477  5256616  5256789  5257323  5258551  5259169  5259323  5259809  5259958  5260488  5260949  5261176, 5266774  5266926  5267310, 5266912  5267274  5267818, 5271358  5271763, 5271554  5271811, 5252871  5253001  5258367  5273143, 5252959  5257731  5261336, 5257734, 5257738, 5257740, 5271364, 5271371, 5271522  5271528, 5271562, R, 5273158, , , 1, 0, 0, 0, 1, 5273236, 5273245, L3:R7, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 5273223, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5278332  5278443  5278608  5278756  5278869  5278980  5279092  5279261  5279404  5281442  5282999  5284141  5284905  5285387, 5273544, 5278108, 5285445, 5275805, 5275991, 5274490  5274533, 5273689  5274506  5274678, 5273891, 5273892, 5273893, 5275807, 5275810, 5275960  5275962, 5275993, L, 5278114, , 5285450, 0, 0, 0, 0, 0, 5285483, 5285489, L4:R6, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5278117
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5285570, , 5289414, , 5287175, 5287897, , , 5286125, 5286126, 5286127, 5287177, 5287179, 5287330  5287331, 5287899, L, 5289418, , , 1, 0, 0, 0, 1, 5289447, 5289450, L4:R6, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 5289441, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5289699  5289823  5289987  5290129  5290259  5290379, , 5289606  5295540, 5289588  5290383, 5292303  5293355, 5292470  5293968, , , 5290384, 5290386, 5290388, 5292305, 5292308, 5292459  5292461, 5292473, L, 5295547, , , 1, 0, 0, 0, 1, 5295588, 5295593, L5:R5, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 5295580, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5295660  5295799  5295977  5296140  5296421  5296765, 5298979  5299207  5299323, 5303933, 5296705, 5301994, 5302606, 5298687  5299543, 5299478  5299649, 5296706, 5296708, 5296709, 5301997, 5302000, 5302151  5302155, 5302609, L, 5303941, , , 1, 0, 0, 0, 1, 5303984, 5303991, L6:R4, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 5303977, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5304100  5304231  5304358, 5310585  5311011  5311136  5311256  5311377  5311501  5311627  5311753  5314256  5314372  5314513  5314734  5315535  5315796  5316474  5316639  5317182  5317411  5317557  5317702  5318308  5318438  5318903  5319046  5319185  5319713  5319823  5320727  5321050  5321197  5321326  5321515  5321665  5322294  5323436  5323672  5324257  5324392  5324523  5324844  5325450  5326114  5326319  5326545  5326755  5327115  5327258  5327413  5327717  5328050  5328233  5328363  5328581  5328856  5330176  5330524  5331241, , 5304507, 5307661  5308009, 5307826  5308148, 5310016, 5331650, 5304658, 5304660, 5304661, 5307662, 5307665, 5307816  5307818, 5307829, R, 5310021, 5310025, 5331660, 0, 0, 0, 0, 0, 5331723, 5331734, L6:R4, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 5332672  5332934  5333203  5333564  5333671  5333792  5334180  5334606  5334751  5335154  5336253  5336391  5336887  5337088  5337535  5340650  5340931  5341210  5341463  5341869  5342002  5343796  5343973  5344218  5344351  5344471  5344807  5345817  5346734  5347258  5347951  5348060  5349239  5349424  5350066  5350196, , , 5364024, 5364215, 5331890  5332399  5335701  5336098  5340055  5340398  5345435  5345566  5345647  5365783, 5332376  5335607  5335739  5338886  5340102  5345221  5345453  5345597  5350144, 5335609, 5335611, 5335614, 5364032, 5364041, 5364192  5364200, 5364224, R, 5365801, , , 1, 0, 0, 0, 1, 5365892, 5365904, L5:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 5365880, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5368582  5368706  5381499  5381717  5381857  5381992  5382111  5382221  5382338  5382475  5385338  5386358  5386920  5387039  5387564  5387678, 5366059  5372572  5373244  5373364, 5368294  5381374, 5369008  5387737, 5378858  5380061, 5379027  5380152, 5372300, 5366466  5373316, 5366757, 5366758, 5366759, 5378860, 5378864, 5379015  5379018, 5379030, L, 5381381, , 5387744, 0, 0, 0, 0, 0, 5387781, 5387789, L6:R4, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5381387
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5387883, , 5391617, , 5389508, 5390244, , , 5388672, 5388673, 5388674, 5389509, 5389511, 5389663  5389664, 5390246, L, 5391621, , , 1, 0, 0, 0, 1, 5391650, 5391653, L6:R4, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 5391644, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5391773  5391918  5392035  5392174, 5394008  5394125  5394391  5402001  5402110  5402224  5402345  5402463  5404709  5405336  5405446  5405644  5405759  5405927  5406221  5406907  5407404  5407536, , 5392196, 5399203, 5399770, 5393719  5401402, 5394822  5408403, 5392287, 5392289, 5392290, 5399205, 5399208, 5399359  5399362, 5399773, R, 5401408, 5401412, 5408408, 0, 0, 0, 0, 0, 5408444, 5408451, L6:R4, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5463528  5463654  5464229  5464342, 5408538  5449526  5449640  5449792  5469329  5469436  5469546  5469745  5469994  5470289, 5463271  5463557  5464053, 5463478  5463679  5464373, 5478896, 5479073, 5449147  5460726  5468919  5480966, 5449788  5461068  5470539, 5409099, 5409100, 5409101, 5478900, 5478906, 5479057  5479062, 5479078, R, 5480978, , , 1, 0, 0, 0, 1, 5481037, 5481044, L6:R4, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 5481028, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5486237  5486365  5486492  5486647  5486760  5486888  5487016  5487272  5487391  5490943  5491066  5491221  5491346  5491547  5491695  5491811  5491953  5492065  5492186  5492391  5492671  5492791  5493241, 5481232  5481463  5481583  5481703, 5486049, 5493252, 5483374, 5483580, , 5482033, 5482034, 5482036, 5482038, 5483375, 5483378, 5483529  5483531, 5483582, L, 5486054, , 5493258, 0, 0, 0, 0, 0, 5493295, 5493303, L6:R4, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5486057
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 5500354  5500483  5500602  5500726  5500868  5501050  5502368  5503474  5504530  5504803  5505098  5505485  5505669  5506260  5506479  5506652  5507489  5507600  5507726  5507864  5508181  5508906  5509940  5510064  5510188  5510352  5511224  5511342  5511917  5512127  5512248  5512524  5512674  5513008  5513368  5514123  5514286  5514430  5514720  5514866  5515063  5515668  5515946  5516077  5516430  5516956  5517152  5517845  5518271  5518424  5519041  5519258  5519477  5521064  5521289  5521422  5521566  5521728, , , 5497440, 5497705, 5499487, 5522443, 5493987, 5493988, 5493989, 5497441, 5497443, 5497594  5497595, 5497707, R, 5499491, 5499493, 5522452, 0, 0, 0, 0, 0, 5522510, 5522520, L5:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5552878  5553058  5553191  5553315  5553525  5553660, 5529344  5529474  5529656  5529848  5530085  5530193  5530342  5530466  5530624  5530903  5531035  5531468  5531654  5531763  5531883  5532003  5534779  5534922  5535057  5535216  5535371  5535516  5536305  5537717  5537864  5538089  5538215  5538340  5538497  5538642  5540115  5541389  5541578  5542025  5542165  5542290  5542461  5542614  5542764  5542911  5543403  5543536  5544272  5545357  5545684  5557661  5557779  5558099, 5552764  5552871, 5552806  5553673, 5560165, 5560358, 5529152  5544987  5557295  5562922, 5544695  5545690  5558058, 5523226, 5523227, 5523227, 5560173, 5560183, 5560334  5560343, 5560367, R, 5562942, , , 1, 0, 0, 0, 1, 5563041, 5563052, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 5563027, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5567821  5567935  5568060  5568180  5568296  5568409  5568559  5568673  5568843  5572627  5573643, 5563318, 5567660, 5573638, 5564830  5566071  5566211, 5564993  5566101  5566418, , 5563616, 5563761, 5563762, 5563763, 5564831, 5564833, 5564984  5564986, 5564995, L, 5567666, , 5573648, 0, 0, 0, 0, 0, 5573679, 5573686, L4:R6, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5567670
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 5588476, , 5586892, 5587055, 5584785, 5585138, 5574507, 5574507, 5574508, 5586893, 5586895, 5587046  5587048, 5587057, L, 5588480, , , 1, 0, 0, 0, 1, 5588511, 5588515, L5:R5, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 5588505, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5588564  5588679  5588823  5588936, 5593331  5593453  5593574  5593699  5593820  5593945  5596107  5596240  5597170  5597284  5597477  5597759  5598160  5598348  5598483  5598624  5599002  5599200  5599338  5599678  5599799  5600821  5600956  5603439  5604026  5604312  5604464  5604666  5605237  5605379  5605729  5607005  5607168  5607299  5607435  5607574  5607742  5608439  5608587  5609700  5609912  5610049  5610191  5611096  5611849  5612340  5612517  5612643  5613654  5614685  5614801  5615205  5615390  5615518  5615656  5615793  5616087  5616411  5617330  5617882  5618020  5618153  5618293  5618455  5618817, , 5588911, 5590493  5591051, 5590659  5591136, 5592591, 5619920, 5589308, 5589309, 5589311, 5590495, 5590498, 5590649  5590651, 5590661, R, 5592597, 5592600, 5619931, 0, 0, 0, 0, 0, 5620000, 5620012, L5:R5, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5630441  5630560  5630681  5630806  5630928  5631039  5631150  5631263  5631698  5635662  5635789, 5620870  5621200  5621409  5621728, 5630275, 5635852, 5628634, 5628800, 5620184, 5621855, 5621856, 5621857, 5621859, 5628636, 5628639, 5628790  5628792, 5628802, L, 5630280, , 5635856, 0, 0, 0, 0, 0, 5635886, 5635892, L5:R5, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5630284
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5635965  5639579  5639758  5639876  5640153, 5644429  5644785  5644909  5645030  5645153  5647515  5647622  5648466  5648957  5649105  5649674  5649839  5649981  5650137  5650801  5650915  5651049  5651175  5651290  5651449  5651928  5653280  5653501  5653864  5654023  5654171  5654396  5654575  5655033  5655154  5655287  5655538  5655787  5655990  5656137  5656484  5657235  5658048  5658200  5658831  5658949  5659722  5660344  5660457  5660581  5660715  5660856  5661179  5661306  5663075, 5639441, 5640222, 5641693, 5641859, 5643967, 5663461, 5636545, 5636546, 5636547, 5641696, 5641699, 5641849  5641851, 5641861, R, 5643972, 5643976, 5663470, 0, 0, 0, 0, 0, 5663527, 5663538, L4:R6, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 5664714  5664949  5665779  5666006  5666143  5666277  5666410  5668081  5668454  5668570  5668689  5668818  5671343  5671491  5671810, , , 5685752, 5685927, 5663684  5669918  5670547  5683362  5683458  5687248, 5669701  5669989  5671769  5683414  5684230, 5669703, 5669705, 5669708, 5685756, 5685761, 5685912  5685917, 5685932, R, 5687258, , , 1, 0, 0, 0, 1, 5687317, 5687324, L4:R6, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 5687308, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5691250  5691372  5691538  5691722  5691851  5691969  5692080  5692291  5695387  5696330  5696448, 5687433  5687656, 5691148, 5696508, 5689158, 5689321, , 5687907, 5687964, 5687966, 5687967, 5689159, 5689162, 5689312  5689314, 5689323, L, 5691153, , 5696512, 0, 0, 0, 0, 0, 5696540, 5696545, L5:R5, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5691155
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5696613, , 5701173, , 5698812, 5699310, , , 5697195, 5697196, 5697197, 5698813, 5698815, 5698966  5698967, 5699312, L, 5701177, , , 1, 0, 0, 0, 1, 5701205, 5701208, L5:R5, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 5701199, 
