max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, L_well_all_on_ts, L_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3146186  3146322  3146660, , 3149600, , 3147817, 3148560, , 3146656, 3146656, 3146658, 3146659, 3147819, 3147822, 3147972, 3148562, R, 3149604, , , 1, 0, 0, 0, 1, 3149634, 3149638, L2:R8, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3149628
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , 3150153, 3151544, 3152720, 3153993, , 3150376, 3150377, 3150379, 3151545, 3151547, 3151698, 3152722, L, 3153997, , , 1, 0, 0, 0, 1, 3154023, 3154027, L3:R7, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3154018
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3154234  3154359  3154485  3154633  3154760  3154888  3155048  3155252, 3161096  3161267  3161375  3161484  3161597  3161715  3161867  3161993  3163323  3163440  3168921  3169034, 3160832, 3169161, 3158454, 3159817, , 3155227, 3155228, 3155230, 3155232, 3158456, 3158459, 3158609, 3159819, R, 3160837, , 3169165, 0, 0, 0, 0, 0, 3169196, 3169201, L3:R7, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3160840, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3170418  3170838  3170968  3171112  3171330  3175068  3175289  3175403  3175520  3175642  3175777  3175909  3176458  3181236  3182089  3182316  3182459  3182611  3183339  3183488  3183633, 3169558  3170108  3170156  3174817, 3169607  3170128  3171458  3183834, 3173176, 3173641, , , 3169949, 3169950, 3169951, 3173178, 3173181, 3173332, 3173644, R, 3174823, , 3183839, 0, 0, 0, 0, 0, 3183875, 3183881, L2:R8, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3174828, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3188122  3188271  3188387  3188501  3188620  3188741  3190078  3193578  3193709  3194384  3194498  3194638  3194776  3194920  3195067  3195255  3195401  3195525  3196225  3196358  3196499  3197077  3197227  3197408  3198042, 3187859, 3198100, 3186498, 3186714, , , 3184759, 3184760, 3184760, 3186499, 3186501, 3186651, 3186715, R, 3187862, , 3198105, 0, 0, 0, 0, 0, 3198138, 3198144, L2:R8, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3187864, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3202348  3206430  3206582  3206696  3206809  3206926  3207046  3207166  3207291  3208100  3212598  3212706  3213494  3213715  3213858  3214012, 3201902  3205999, 3202479  3214192, 3204815, 3205006, , , 3198891, 3198892, 3198892, 3204816, 3204818, 3204969, 3205008, R, 3206003, , 3214196, 0, 0, 0, 0, 0, 3214225, 3214230, L2:R8, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3206006, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3218217  3218328  3218440  3218557  3218679  3219487  3223201  3223394  3223954  3224185  3224328  3224474  3224634, 3217897, 3224716, 3216329, 3216489, , , 3214898, 3214899, 3214900, 3216330, 3216332, 3216482, 3216490, R, 3217900, , 3224719, 0, 0, 0, 0, 0, 3224743, 3224749, L2:R8, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3217902, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3228645  3228840  3228950  3229067  3229187  3229306  3229462  3230275  3230444  3232003  3235122  3235239  3236036  3236261  3236407  3236557, 3228350, 3236579, 3227092, 3227253, , , 3225444, 3225444, 3225445, 3227094, 3227096, 3227246, 3227254, R, 3228353, , 3236583, 0, 0, 0, 0, 0, 3236610, 3236615, L2:R8, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3228355, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3240470  3240583  3240698  3240820  3240942  3241065  3241496  3242630  3246409  3246538  3246687  3247228  3247467, 3240022, 3247503, 3238906, 3239066, , , 3237328, 3237329, 3237329, 3238907, 3238909, 3239059, 3239067, R, 3240025, , 3247506, 0, 0, 0, 0, 0, 3247531, 3247536, L2:R8, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3240027, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3251340  3251477  3251591  3251704  3251826  3251946  3252106  3252539  3252659  3256214  3256400  3257299  3257425  3258096  3258351  3258488  3259156  3259281  3259421  3259566  3259785  3259904  3260090  3260374  3260673, 3251081, 3260710, 3249816, 3250002, , , 3248233, 3248234, 3248235, 3249817, 3249819, 3249969, 3250003, R, 3251084, , 3260716, 0, 0, 0, 0, 0, 3260748, 3260754, L1:R9, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3251086, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3264483  3264651  3264763  3264881  3264999  3265125  3265248  3267227  3271695  3271812  3271931, 3264209, 3272312, 3262799, 3263047, , , 3261505, 3261506, 3261507, 3262800, 3262802, 3262952, 3263048, R, 3264212, , 3272315, 0, 0, 0, 0, 0, 3272339, 3272343, L1:R9, 90.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3264215, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3276884  3277046  3277157  3277272  3277385  3277524  3277652  3278190  3278322  3278439  3279217  3281593  3281701  3281826  3282089, 3276619, 3282189, 3275258, 3275520, , , 3273057, 3273058, 3273059, 3275259, 3275261, 3275411, 3275521, R, 3276622, , 3282193, 0, 0, 0, 0, 0, 3282219, 3282224, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3276624, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3282290  3286691  3286812  3286932  3287050  3287195  3287302  3292815  3292946  3293115  3293677  3294018  3294170, 3286426, 3294262, 3284014, 3284175, , , 3282939, 3282940, 3282941, 3284015, 3284017, 3284168, 3284176, R, 3286430, , 3294265, 0, 0, 0, 0, 0, 3294289, 3294295, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3286432, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3297268, , 3295884, 3296044, , , 3294962, 3294962, 3294963, 3295885, 3295887, 3296037, 3296045, R, 3297271, , , 1, 0, 0, 0, 1, 3297297, 3297300, L0:R10, 90.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3297291
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3297520  3297705  3297829  3298062  3298735  3298890  3299031  3299838, 3304399, 3299853, 3302444, 3302607, , , 3299854, 3299856, 3299858, 3302446, 3302449, 3302599, 3302609, R, 3304404, , , 1, 0, 0, 0, 1, 3304439, 3304444, L0:R10, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3304433
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3310325  3310558  3310706  3310823  3310965  3311076  3311196  3311315  3311438  3311560  3311684  3311811  3311948  3312070, 3304609  3304730, , 3304882, 3306070  3307012  3307291, 3306231  3307145  3307788, 3310027, 3320651, 3305198, 3305200, 3305201, 3306071, 3306073, 3306224, 3306233, L, 3310032, 3310036, 3320656, 0, 0, 0, 0, 0, 3320688, 3320694, L1:R9, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3320775, , 3334133, , 3331613, 3332788, , , 3321441, 3321442, 3321442, 3331614, 3331616, 3331767, 3332790, R, 3334136, , , 1, 0, 0, 0, 1, 3334163, 3334166, L1:R9, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3334157
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3339454  3339571  3339701  3339811  3339939  3340071  3340292  3340410  3340529  3340657  3340777  3340893  3341022  3341142  3341278  3341403  3341531  3341655  3341786  3341913  3342040  3342168  3342990  3343122  3348934  3349048  3349181  3349792  3349922  3350089  3350572  3350686  3350807  3350963  3351628  3351752  3351885  3352047  3352160  3352292  3352431  3352579, , , 3334581, 3337945, 3338133, 3339244, 3352655, 3334856, 3334857, 3334858, 3337946, 3337948, 3338099, 3338134, L, 3339248, 3339250, 3352663, 0, 0, 0, 0, 0, 3352707, 3352716, L2:R8, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3357017  3357192  3357304  3357423  3357545  3357664  3357814  3358616  3358749  3359066  3360370  3360499  3362295  3362410  3363197  3363338  3363478  3363637  3364287  3364538  3364998  3365217  3365366  3365547, 3356668, 3365904, 3354417  3355094, 3354577  3355139, , , 3353494, 3353494, 3353495, 3354418, 3354420, 3354570, 3354578, R, 3356673, , 3365909, 0, 0, 0, 0, 0, 3365943, 3365950, L2:R8, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3356675, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3369861  3369977  3370093  3370216  3370337  3371723  3374688  3374796, 3369410, 3374850, 3367767, 3368065, , , 3366629, 3366629, 3366630, 3367768, 3367770, 3367920, 3368066, R, 3369413, , 3374853, 0, 0, 0, 0, 0, 3374874, 3374878, L2:R8, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3369415, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3379870, , 3378497, 3378715, , , 3375613, 3375613, 3375614, 3378498, 3378500, 3378650, 3378716, R, 3379873, , , 1, 0, 0, 0, 1, 3379899, 3379902, L2:R8, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3379893
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3384833  3384951  3385080  3385196  3385312  3385425  3385537  3385672  3385790  3385905  3386028  3386156  3386285  3386415  3386541  3386676  3386808  3386940  3387067  3390667  3390806  3390919  3391315  3391478  3391592  3392008  3392140  3392253  3392385  3392504  3392862  3392987  3393102  3393719  3393890  3394030  3394684  3394799  3394918  3395032  3395176  3395347  3395517  3395645, , , 3380369, 3382885, 3383483, 3384623, 3395721, 3380575, 3380576, 3380577, 3382886, 3382888, 3383040, 3383485, L, 3384627, 3384629, 3395728, 0, 0, 0, 0, 0, 3395774, 3395782, L3:R7, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3400261  3400371  3400487  3400604  3400730  3402585  3405422  3405569, 3399844, 3405578, 3397696  3398391, 3397856  3398544, , , 3396583, 3396583, 3396584, 3397697, 3397699, 3397849, 3397857, R, 3399848, , 3405581, 0, 0, 0, 0, 0, 3405604, 3405609, L3:R7, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3399851, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3407736, 3408236, 3409354, , 3406327, 3406327, 3406328, 3407737, 3407739, 3407889, 3408237, L, 3409357, , , 1, 0, 0, 0, 1, 3409383, 3409386, L4:R6, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3409377
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3409587  3409738  3410148  3410282, , 3413446, , 3412060, 3412370, 3409993, 3409830  3410202, 3410203, 3410204, 3410206, 3412062, 3412064, 3412215, 3412372, R, 3413451, , , 1, 0, 0, 0, 1, 3413485, 3413489, L4:R6, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3413478
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3418214  3418338  3418458  3418599  3418710  3418826  3418937  3419075  3419190  3419308  3419429  3419558  3419680  3419808  3419941  3420076  3420271  3420883  3421052  3424755  3424866  3424997  3425334  3425451  3425817  3425929  3426040  3426174  3426671  3427312  3427448  3427581  3427727  3427866  3428388  3428513  3428940  3429082  3429241  3429490  3429642  3429824  3430131  3430267  3430386  3430596, 3413768  3413925, , 3414016, 3415961, 3416960, 3418019, 3430654, 3414225, 3414226, 3414227, 3415962, 3415964, 3416115, 3416962, L, 3418023, 3418027, 3430662, 0, 0, 0, 0, 0, 3430711, 3430720, L4:R6, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3430843  3432387  3433505, , 3436719, , 3435445, 3435703, 3432223  3432941  3433334, 3432524  3432963  3433497, 3431482, 3431483, 3431484, 3435447, 3435450, 3435601, 3435706, R, 3436725, , , 1, 0, 0, 0, 1, 3436761, 3436766, L4:R6, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3436754
